country,countryname,isic_code,isic_description,WIOD_sector,VA,VA_share,VA_country,GVCB_val,GVCF_val,GVC_val,GEXP_val,GVCB_share,GVCF_share,GVC_share,EU29_GVCB_val,OTH29_GVCB_val,EU29_GVCF_val,OTH29_GVCF_val,EU29_GVC_val,OTH29_GVC_val,DAVAX,DVA,DC,GEXP,VAX,EU29_DAVAX_val,OTH29_DAVAX_val,EU29_DVA_val,OTH29_DVA_val,EU29_DC_val,OTH29_DC_val,EU29_GEXP_val,OTH29_GEXP_val,EU29_VAX_val,OTH29_VAX_val,EU
AUT,Austria,C17,Manufacture of paper and paper products,8,2371.955280288378,.0058518524688571,405334.09,2095.252810559815,1520.14657561899,3615.399386178807,5382.143993113061,.38929707,.28244257,.67173964,1610.2958,484.95694,1279.01,241.13632,2889.3064,726.09326,1766.744606934255,3286.891182553245,3304.458003709407,5382.143993113061,3250.106282868921,1247.1134,519.63141,2526.1233,760.76776,2539.6243,764.83368,4136.4194,1245.7247,2491.5132,758.59314,1
AUT,Austria,C18,Printing and reproduction of recorded media,9,1335.731900483717,.0032953850709304,405334.09,316.0125291506087,217.4969187486885,533.5094478992972,1034.154903782725,.30557561,.21031368,.51588929,175.36154,140.651,139.25647,78.240448,314.61807,218.89145,500.645455883428,718.1423746321167,720.9774131841517,1034.154903782725,713.1762898837936,259.25479,241.39069,398.51132,319.63113,400.08444,320.89291,573.87274,460.28207,394.17941,318.99683,1
AUT,Austria,C19,Manufacture of coke and refined petroleum products ,10,450.5966562402222,.0011116673139628,405334.09,2926.544826890708,269.8784484765831,3196.423275367291,3540.113769484907,.82668102,.0762344,.90291542,2573.6211,352.92377,243.98175,25.896702,2817.6028,378.8205,343.6904941176148,613.5689425941979,620.4674844368135,3540.113769484907,603.5100552501758,295.59445,48.096039,539.57611,73.992744,545.64288,74.824669,3113.1968,426.91656,529.77808,73.732048,1
AUT,Austria,C20,Manufacture of chemicals and chemical products ,11,3296.689362145654,.0081332645447605,405334.09,9636.929342645715,2899.894794300292,12536.82413694601,15109.27503338619,.63781548,.19192812,.82974356,6721.4355,2915.4941,2253.4336,646.46088,8974.8711,3561.9551,2572.450896440182,5472.345690740473,5543.499650271322,15109.27503338619,5411.205404698891,1563.3438,1009.1071,3816.7781,1655.568,3866.405,1677.0945,10538.213,4571.0625,3762.3462,1648.8593,1
AUT,Austria,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,12,2978.251425206778,.0073476460961585,405334.09,1431.70288669614,670.7977527751121,2102.500639471253,4409.528301518337,.3246839,.1521246,.47680852,749.10767,682.59521,253.33076,417.46692,1002.4385,1100.0621,2307.027662047085,2977.825414822198,2988.464291656303,4409.528301518337,2964.825916298351,1304.752,1002.2755,1558.0826,1419.7426,1563.6493,1424.8148,2307.1904,2102.3376,1554.1853,1410.6405,1
AUT,Austria,C22,Manufacture of rubber and plastic products,13,3279.186624299168,.0080900835284361,405334.09,2191.917042273453,1381.663747113101,3573.580789386552,5526.049160740429,.39665174,.25002742,.64667916,1547.2941,644.62299,1092.3798,289.28406,2639.6738,933.90704,1952.468371353877,3334.132118466977,3351.220890462928,5526.049160740429,3305.670682652823,1261.2142,691.25415,2353.5938,980.53821,2365.657,985.5639,3900.8875,1625.1613,2327.3713,978.29968,1
AUT,Austria,C23,Manufacture of other non-metallic mineral products,14,3519.242032849746,.0086823243884824,405334.09,1090.011804482631,522.2914915972245,1612.303296079856,3315.063394062977,.32880571,.15755098,.48635671,607.8103,482.20145,379.08136,143.21016,986.89172,625.41156,1702.760097983122,2225.051589580346,2231.937760867445,3315.063394062977,2212.981147982997,861.64789,841.1123,1240.7291,984.32245,1244.569,987.36871,1848.5397,1466.5239,1229.7305,983.25067,1
AUT,Austria,C24,Manufacture of basic metals,15,5395.314065414001,.0133107829630387,405334.09,6157.35379204922,3957.805896247873,10115.15968829709,12489.35352205584,.4930082,.31689438,.80990261,4871.7285,1285.6256,3485.5193,472.28732,8357.2471,1757.9128,2374.193833758739,6331.999730006611,6382.514663196741,12489.35352205584,6251.016014066046,1524.3903,849.80347,5009.9102,1322.0909,5049.8765,1332.6381,9881.6387,2607.7166,4931.1514,1319.8644,1
AUT,Austria,C25,"Manufacture of fabricated metal products, except machinery and equipment",16,7704.586038760145,.0190079894031386,405334.09,3347.480374463361,2359.41903932419,5706.899413787552,9643.125121787401,.34713647,.2446737,.59181017,2143.1565,1204.3239,1864.7937,494.62524,4007.9497,1698.9491,3936.225707999849,6295.644747324038,6327.818127130419,9643.125121787401,6248.835238923331,2165.865,1770.3606,4030.6587,2264.9858,4051.2571,2276.5608,6173.8149,3469.3098,3987.8689,2260.9663,1
AUT,Austria,C26,"Manufacture of computer, electronic and optical products",17,4211.236166994497,.0103895435826981,405334.09,2080.957189348966,1521.758662036845,3602.715851385811,6664.456539484203,.3122471,.22833949,.54058659,1099.833,981.12415,948.55145,573.20709,2048.3845,1554.3312,3061.740688098394,4583.499350135238,4597.720887279907,6664.456539484203,4556.956987659088,1473.9319,1587.809,2422.4832,2161.0161,2429.9995,2167.7212,3522.3167,3142.1401,2398.0103,2158.9468,1
AUT,Austria,C27,Manufacture of electrical equipment,18,6070.667160969866,.0149769470397486,405334.09,3813.134465150239,1937.19919040512,5750.333655555358,10363.89682902137,.36792478,.18691804,.55484283,2501.7827,1311.3521,1567.4694,369.73032,4069.2515,1681.0823,4613.563173466018,6550.762363871138,6584.875900233298,10363.89682902137,6510.316253053164,2730.4607,1883.1024,4297.9297,2252.8328,4320.3115,2264.5647,6799.7119,3564.1846,4259.8564,2250.46,1
AUT,Austria,C28,Manufacture of machinery and equipment n.e.c.,19,10667.83450671967,.0263186216933721,405334.09,8510.104942603761,2898.346615442449,11408.45155804621,21689.26308998601,.39236486,.13363048,.52599537,4783.3755,3726.73,2201.8064,696.5401,6985.1816,4423.27,10280.8115319398,13179.15814738225,13260.5008818389,21689.26308998601,13126.7816012643,5205.958,5074.853,7407.7651,5771.3931,7453.4854,5807.0142,12191.141,9498.123,7359.4263,5767.356,1
AUT,Austria,C29,"Manufacture of motor vehicles, trailers and semi-trailers",20,5749.175551700665,.0141837948740846,405334.09,9579.002660961576,2928.137750070867,12507.14041103244,17617.94815151461,.54370707,.16620198,.70990902,6499.4102,3079.5925,2654.3025,273.83517,9153.7129,3353.428,5110.807740482174,8038.945490553045,8142.681376961558,17617.94815151461,7987.616511070305,2800.1692,2310.6379,5454.4722,2584.4731,5524.8574,2617.8237,11953.883,5664.0664,5404.1001,2583.5151,1
AUT,Austria,C30,Manufacture of other transport equipment,21,1266.871350975762,.0031254991628807,405334.09,1320.450073754458,342.6151465851979,1663.065220339656,3019.153363168807,.43735772,.11348054,.55083829,619.69812,700.75195,226.54013,116.07501,846.23816,816.8269,1356.088142829151,1698.703289414349,1709.556829667689,3019.153363168807,1694.962084308665,570.67542,785.41272,797.21564,901.48773,802.30927,907.24756,1416.9137,1602.2396,793.99414,900.96802,1
AUT,Austria,C31_C32,Manufacture of furniture; other manufacturing,22,3456.859686096412,.0085284208588099,405334.09,2199.545425786833,590.0146231410021,2789.560048927835,5780.071521704292,.38053948,.10207739,.48261687,1546.8713,652.67413,461.13879,128.87592,2008.01,781.55005,2990.511472776456,3580.526095917458,3601.289874557173,5780.071521704292,3567.311745500017,2056.9331,933.57861,2518.0713,1062.4545,2532.6746,1068.6157,4064.9429,1715.1287,2505.4365,1061.8759,1
AUT,Austria,C33,Repair and installation of machinery and equipment,23,3263.914266613899,.0080524050845091,405334.09,755.8680478634079,418.8487466919235,1174.716794555331,2241.228239603192,.33725616,.18688357,.52413976,445.22919,310.63885,312.71872,106.13004,757.94775,416.76889,1066.511445047862,1485.360191739785,1491.560278927601,2241.228239603192,1477.364003054734,562.20337,504.30804,874.92218,610.43805,878.57422,612.98615,1320.1515,921.0769,867.49744,609.86652,1
AUT,Austria,D35,"Electricity, gas, steam and air conditioning supply",24,6857.220257165533,.0169174527128995,405334.09,1265.114072708993,678.9280536894324,1944.042126398426,3179.355046789538,.3979153,.2135427,.611458,873.9306,391.18338,505.0488,173.87927,1378.9795,565.06268,1235.312920391113,1914.240974080546,1919.136244766871,3179.355046789538,1897.950149221128,817.29352,418.01935,1322.3424,591.89862,1325.724,593.41229,2196.2729,983.08203,1307.8868,590.06329,1
AUT,Austria,E36,"Water collection, treatment and supply",25,751.7885710556077,.0018547380897735,405334.09,4.1494447930715,24.90940504215553,29.05884983522703,28.00179839034624,.14818494,.88956445,1,2.7985973,1.3508463,7.8346543,17.074753,10.633249,18.425594,0,23.85235359727477,23.88107776633388,28.00179839034624,23.40540412923191,8.252593,0,16.087246,7.7651072,16.106623,7.7744551,18.885841,9.1159515,15.856833,7.5485635,1
AUT,Austria,E37-E39,"Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",26,3481.953052494523,.0085903287199442,405334.09,350.0477267086972,451.5062032566486,801.5539299653457,1361.345590374545,.25713363,.3316617,.5887953,285.11554,64.93219,404.84729,46.658947,689.96277,111.59114,559.791660409199,1011.297863665847,1013.460358998313,1361.345590374545,999.1146058840781,418.85971,140.93201,823.70691,187.59097,825.46808,187.9921,1108.8224,252.52315,811.73901,187.37564,1
AUT,Austria,F,Construction,27,25660.16824339971,.0633062183483367,405334.09,306.0101455048715,183.8251310536992,489.8352765585705,1211.619195226104,.25256297,.15171857,.40428156,127.62202,178.38812,122.69956,61.125572,250.32155,239.51372,721.783918667534,905.609049721233,908.1206583541438,1211.619195226104,901.8620033834644,254.98615,466.79779,377.6857,527.9234,378.73312,529.38751,505.30768,706.31146,374.30875,527.55322,1
AUT,Austria,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,28,5972.818512287328,.0147355445727098,405334.09,274.6413653480216,299.839497836991,574.4808631850125,1174.223921631801,.23389181,.25535122,.48924303,191.74683,82.894493,246.60989,53.229588,438.35678,136.12408,599.7430584467883,899.5825562837794,902.0881367809388,1174.223921631801,892.5629776637679,381.45331,218.28976,628.06335,271.51935,629.8125,272.27557,819.81006,354.41385,621.59064,270.97238,1
AUT,Austria,G46,"Wholesale trade, except of motor vehicles and motorcycles",29,23357.66077697697,.0576257006278215,405334.09,2228.303283764903,3611.220762500847,5839.524046265749,13398.83693677729,.16630572,.26951748,.4358232,1414.2214,814.08185,2782.5195,828.70142,4196.7407,1642.7831,7559.312890511541,11170.53365301239,11183.73050087499,13398.83693677729,11086.22933520273,4307.0039,3252.3088,7089.5239,4081.01,7097.8989,4085.8315,8503.7451,4895.0923,7013.3877,4072.8411,1
AUT,Austria,G47,"Retail trade, except of motor vehicles and motorcycles",30,18623.41535832073,.0459458405682463,405334.09,88.37440261403813,233.6609275570831,322.0353301711212,878.7465824845036,.1005687,.26590252,.36647123,51.72847,36.645927,170.4162,63.244755,222.14461,99.890694,556.7112523133821,790.3721798704653,790.906443587238,878.7465824845036,785.2523322850454,292.2149,264.49634,462.63113,327.74109,462.94388,327.96265,514.3595,364.38702,458.02216,327.23013,1
AUT,Austria,H49,Land transport and transport via pipelines,31,11757.41437793238,.0290067249271724,405334.09,1559.261004836171,1601.696250959016,3160.957255795187,8020.68316202547,.194405,.19969574,.39410076,744.22168,815.03937,958.45624,643.23987,1702.6782,1458.2792,4859.725906230283,6461.422157189299,6471.224519023283,8020.68316202547,6432.835008310569,2125.5239,2734.2019,3083.9805,3377.4419,3088.6592,3382.5657,3828.2024,4192.4814,3059.1587,3373.676,1
AUT,Austria,H50,Water transport,32,49.0769841321529,.0001210778605922,405334.09,28.32813788374173,24.00336736963899,52.33150525338072,116.8717373211369,.24238655,.20538214,.44776869,7.1051989,21.222939,10.517145,13.486223,17.622345,34.70916,64.54023206775615,88.54359943739514,88.70776582113528,116.8717373211369,88.27338502399309,11.691157,52.849075,22.208302,66.335297,22.249477,66.45829,29.313498,87.558235,22.003157,66.270226,1
AUT,Austria,H51,Air transport,33,678.6231917797546,.0016742317333054,405334.09,543.9159389430349,188.7748338014911,732.6907727445259,1318.369730713488,.41256708,.14318809,.55575514,356.84317,187.07283,136.23672,52.53809,493.07983,239.61093,585.678957968962,774.4537917704532,777.6203707316124,1318.369730713488,771.3456394810298,371.85367,213.82526,508.09045,266.36337,510.16794,267.45245,864.93359,453.43619,505.24985,266.09583,1
AUT,Austria,H52,Warehousing and support activities for transportation,34,8254.7479952667,.0203652943364183,405334.09,409.954370732225,965.56125816862,1375.515628900845,3323.621351213062,.12334569,.29051483,.4138605,321.12286,88.831505,821.79181,143.76953,1142.9146,232.60103,1948.105722312217,2913.666980480837,2916.056379947277,3323.621351213062,2891.4352161435,1460.5234,487.58228,2282.3152,631.35181,2284.1868,631.86957,2603.4377,720.18329,2261.291,630.1441,1
AUT,Austria,H53,Postal and courier activities,35,1838.703635318633,.0045362669765543,405334.09,56.8387472602366,97.25233210097339,154.09107936121,545.0057307393549,.10429018,.17844278,.28273296,13.254807,43.583939,27.159084,70.093246,40.413891,113.67719,390.9146513781452,488.1669834791186,488.4082871358702,545.0057307393549,487.0530723443055,86.681549,304.23309,113.84064,374.32632,113.8969,374.51141,127.09543,417.91028,113.35471,373.69836,1
AUT,Austria,I,Accommodation and food service activities,36,20635.67089778836,.050910277564366,405334.09,366.2508249017561,521.432922917583,887.6837478193393,3146.733359370094,.1163908,.1657061,.28209689,204.51651,161.73433,368.479,152.95384,572.99561,314.68817,2259.049611550755,2780.482534468338,2782.822292745999,3146.733359370094,2769.673361565174,1184.1578,1074.8917,1552.637,1227.8456,1553.9434,1228.8789,1757.1532,1389.58,1542.6205,1227.0529,1
AUT,Austria,J58,Publishing activities,37,1350.355852729337,.0033314638333607,405334.09,192.298129224059,136.1863217840479,328.4844510081069,985.3638127952358,.19515444,.13820918,.33336362,75.884766,116.41337,69.8405,66.345825,145.72525,182.75919,656.8793617871288,793.0656835711767,794.4312927408932,985.3638127952358,790.9905894460156,243.11935,413.75995,312.95987,480.10577,313.49881,480.9325,388.84467,596.51917,311.33466,479.65598,1
AUT,Austria,J59_J60,"Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",38,1480.107994061329,.0036515754285932,405334.09,78.89994447838049,36.32206729029672,115.2220117686772,482.3224188757454,.16358341,.075306609,.23889002,43.778362,35.12159,22.992842,13.329227,66.771194,48.450813,367.1004071070682,403.4224743973648,403.7900992513707,482.3224188757454,402.5018549570717,200.84982,166.25061,223.84267,179.57983,224.04665,179.74347,267.62097,214.7014,222.98065,179.52118,1
AUT,Austria,J61,Telecommunications,39,3275.696240935978,.008081472401291,405334.09,221.9610061675079,150.508894882445,372.4699010499529,997.4497595677699,.2225285,.1508937,.37342221,147.64729,74.313713,116.62347,33.885422,264.27078,108.19913,624.9798585178169,775.4887534002621,776.62374944134,997.4497595677699,773.005191831639,399.22763,225.75226,515.85101,259.6377,516.60602,260.0177,663.49829,333.95142,513.58649,259.4187,1
AUT,Austria,J62_J63,"Computer programming, consultancy and related activities; information service activities",40,6979.913874960732,.0172201502199623,405334.09,801.7889822831061,666.6965808712666,1468.485563154373,3729.635366123282,.21497785,.17875651,.39373437,247.13687,554.6521,256.28708,410.40948,503.42392,965.06158,2261.149802968909,2927.846383840176,2931.066871137054,3729.635366123282,2919.02232846572,646.16821,1614.9814,902.45551,2025.391,903.44806,2027.6189,1149.5923,2580.043,895.86865,2023.1537,1
AUT,Austria,K64,"Financial service activities, except insurance and pension funding",41,13341.54914593339,.0329149448797855,405334.09,285.9029002357336,555.1677794699472,841.0706797056808,2879.378835411931,.099293254,.19280818,.29210144,77.845894,208.05701,196.03859,359.12918,273.88449,567.18616,2038.30815570625,2593.475935176197,2594.849219958917,2879.378835411931,2586.651597529973,510.11539,1528.1927,706.15387,1887.322,706.52789,1888.3213,783.99976,2095.3792,701.07385,1885.5778,1
AUT,Austria,K65,"Insurance, reinsurance and pension funding, except compulsory social security",42,4306.86460580832,.010625468568475,405334.09,199.0084333328969,305.4217204674267,504.4301538003235,1382.956044542645,.14390077,.22084703,.36474779,62.194244,136.81419,122.64724,182.77448,184.84149,319.58865,878.5258907423215,1183.947611209748,1184.948941915116,1382.956044542645,1176.706713785711,247.36082,631.1651,370.00803,813.93951,370.32108,814.62793,432.20236,950.75372,363.88147,812.82526,1
AUT,Austria,K66,Activities auxiliary to financial services and insurance activities,43,1635.122013810681,.004034010621076,405334.09,17.0778966394724,58.16438362374449,75.24228026321688,164.5594349284624,.1037795,.35345519,.45723468,7.6141577,9.4637394,33.374107,24.790277,40.988262,34.254017,89.31715466524551,147.48153828899,147.5636155640263,164.5594349284624,146.7466171556551,32.380337,56.936817,65.754433,81.727097,65.791039,81.772575,73.368622,91.190834,65.149681,81.596924,1
